scan_id,timestamp_unix,timestamp_iso,quality,angle_deg,distance_mm
0,1785115202.769558,2026-07-27T10:20:02.769,8,77.078,6181.50
0,1785115202.769558,2026-07-27T10:20:02.769,8,78.406,6144.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,79.734,6161.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,82.688,2590.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,84.047,2585.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,85.375,2581.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,86.672,2579.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,88.016,2580.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,89.359,2581.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,90.672,2582.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,94.562,3188.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,95.891,3234.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,97.234,3238.00
0,1785115202.769558,2026-07-27T10:20:02.769,7,130.312,4554.00
0,1785115202.769558,2026-07-27T10:20:02.769,9,135.547,5289.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,143.328,994.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,144.734,1005.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,146.031,1015.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,151.422,985.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,155.391,921.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,156.781,935.25
0,1785115202.769558,2026-07-27T10:20:02.769,7,166.688,1806.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,192.016,699.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,193.312,697.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,194.719,702.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,195.922,704.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,201.516,667.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,202.797,667.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,204.125,675.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,205.312,688.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,206.578,700.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,208.078,699.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,211.906,749.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,213.203,746.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,214.531,747.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,215.828,750.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,217.203,764.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,218.453,779.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,219.828,785.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,221.125,790.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,230.438,2893.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,231.766,2846.25
0,1785115202.769558,2026-07-27T10:20:02.769,12,260.359,1236.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,261.688,1236.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,263.031,1233.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,264.297,1232.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,265.688,1231.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,267.016,1230.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,268.312,1231.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,269.688,1234.00
0,1785115202.769558,2026-07-27T10:20:02.769,13,271.000,1236.50
0,1785115202.769558,2026-07-27T10:20:02.769,8,272.344,1240.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,281.609,1225.50
0,1785115202.769558,2026-07-27T10:20:02.769,15,282.922,1208.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,285.562,1207.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,286.891,1223.25
0,1785115202.769558,2026-07-27T10:20:02.769,15,288.141,1249.75
0,1785115202.769558,2026-07-27T10:20:02.769,15,320.641,3812.00
0,1785115202.769558,2026-07-27T10:20:02.769,15,323.344,4074.00
