scan_id,timestamp_unix,timestamp_iso,quality,angle_deg,distance_mm
0,1785114947.717963,2026-07-27T10:15:47.717,10,78.672,6179.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,80.016,6204.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,82.922,2589.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,84.281,2584.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,85.594,2580.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,86.906,2579.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,88.250,2577.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,89.547,2578.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,90.891,2583.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,93.453,3166.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,94.766,3182.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,96.078,3215.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,97.406,3225.50
0,1785114947.717963,2026-07-27T10:15:47.717,14,98.719,3241.50
0,1785114947.717963,2026-07-27T10:15:47.717,13,131.766,5040.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,137.094,5028.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,142.344,6090.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,146.188,1074.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,153.203,843.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,154.438,838.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,155.859,831.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,157.125,822.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,158.484,814.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,189.469,673.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,190.719,665.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,192.156,658.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,193.438,655.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,194.844,651.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,196.109,649.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,197.453,648.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,198.672,658.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,200.078,670.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,201.297,677.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,202.625,674.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,205.250,696.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,206.641,695.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,207.953,688.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,213.031,779.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,214.391,782.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,215.719,793.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,216.969,815.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,218.266,835.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,219.500,851.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,220.938,863.25
0,1785114947.717963,2026-07-27T10:15:47.717,11,226.344,3134.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,230.328,2900.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,231.688,2852.25
0,1785114947.717963,2026-07-27T10:15:47.717,7,258.828,1245.00
0,1785114947.717963,2026-07-27T10:15:47.717,11,260.172,1238.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,261.453,1237.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,262.859,1234.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,264.109,1232.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,265.531,1230.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,266.781,1230.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,268.156,1232.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,269.438,1234.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,270.812,1236.25
0,1785114947.717963,2026-07-27T10:15:47.717,9,272.125,1240.75
0,1785114947.717963,2026-07-27T10:15:47.717,9,273.375,1248.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,282.625,1209.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,283.984,1208.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,285.266,1204.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,286.562,1217.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,287.906,1239.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,320.094,999.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,321.391,987.00
0,1785114947.717963,2026-07-27T10:15:47.717,15,322.797,989.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,324.156,977.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,326.906,916.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,328.219,906.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,329.469,906.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,330.844,906.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,332.266,898.25
0,1785114947.717963,2026-07-27T10:15:47.717,15,333.547,886.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,334.844,875.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,336.172,866.50
0,1785114947.717963,2026-07-27T10:15:47.717,15,341.500,887.75
0,1785114947.717963,2026-07-27T10:15:47.717,15,342.844,881.75
