scan_id,timestamp_unix,timestamp_iso,quality,angle_deg,distance_mm
0,1785115198.400148,2026-07-27T10:19:58.400,11,78.641,6158.50
0,1785115198.400148,2026-07-27T10:19:58.400,12,79.969,6212.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,82.938,2590.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,84.266,2586.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,85.562,2581.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,86.906,2577.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,88.250,2575.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,89.578,2578.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,90.938,2583.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,93.484,3167.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,94.797,3176.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,96.125,3206.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,97.469,3221.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,98.781,3238.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,134.516,973.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,135.828,958.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,138.578,914.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,139.906,910.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,142.641,852.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,143.906,863.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,145.312,872.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,146.594,874.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,150.766,826.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,152.047,828.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,153.391,833.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,154.656,835.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,156.078,828.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,157.391,824.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,158.734,836.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,192.516,695.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,193.781,695.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,195.094,700.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,196.375,700.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,197.750,701.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,200.469,670.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,201.812,664.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,203.188,667.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,204.562,676.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,205.844,688.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,207.109,696.50
0,1785115198.400148,2026-07-27T10:19:58.400,9,208.578,695.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,212.359,744.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,213.781,744.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,215.062,746.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,216.359,752.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,217.609,766.75
0,1785115198.400148,2026-07-27T10:19:58.400,15,218.906,780.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,229.703,2933.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,231.016,2873.50
0,1785115198.400148,2026-07-27T10:19:58.400,10,259.688,1238.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,260.984,1234.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,262.375,1233.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,263.609,1233.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,264.938,1231.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,266.312,1231.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,267.688,1232.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,268.984,1233.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,270.359,1235.25
0,1785115198.400148,2026-07-27T10:19:58.400,12,271.672,1239.00
0,1785115198.400148,2026-07-27T10:19:58.400,9,272.938,1247.25
0,1785115198.400148,2026-07-27T10:19:58.400,15,280.875,1257.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,283.641,1217.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,284.953,1210.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,286.281,1212.00
0,1785115198.400148,2026-07-27T10:19:58.400,15,287.625,1235.50
0,1785115198.400148,2026-07-27T10:19:58.400,15,320.125,3768.00
