scan_id,timestamp_unix,timestamp_iso,quality,angle_deg,distance_mm
0,1785115205.491405,2026-07-27T10:20:05.491,8,77.703,6189.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,79.062,6163.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,80.391,6147.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,83.297,2586.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,84.656,2582.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,85.953,2580.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,87.312,2581.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,88.641,2582.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,89.938,2583.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,91.281,2586.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,93.828,3173.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,95.172,3184.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,96.500,3228.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,100.312,910.25
0,1785115205.491405,2026-07-27T10:20:05.491,10,136.000,5391.00
0,1785115205.491405,2026-07-27T10:20:05.491,8,141.250,6314.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,145.125,1012.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,146.469,1019.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,150.453,959.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,151.812,951.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,154.688,861.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,156.047,864.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,158.547,913.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,192.266,699.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,193.531,698.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,194.781,703.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,196.141,704.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,197.406,704.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,198.766,705.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,201.562,667.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,202.891,668.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,204.156,677.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,205.547,691.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,206.859,701.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,208.188,699.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,212.000,750.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,213.234,747.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,214.641,747.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,215.891,752.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,217.234,766.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,218.500,780.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,219.797,785.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,221.156,790.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,230.422,2892.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,231.781,2845.75
0,1785115205.491405,2026-07-27T10:20:05.491,10,260.328,1236.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,261.594,1236.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,262.953,1233.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,264.234,1232.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,265.547,1231.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,266.891,1230.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,268.219,1231.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,269.562,1234.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,270.906,1237.00
0,1785115205.491405,2026-07-27T10:20:05.491,9,272.234,1240.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,282.797,1208.25
0,1785115205.491405,2026-07-27T10:20:05.491,15,284.094,1209.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,285.453,1205.50
0,1785115205.491405,2026-07-27T10:20:05.491,15,286.766,1216.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,288.000,1239.75
0,1785115205.491405,2026-07-27T10:20:05.491,15,320.406,3792.00
0,1785115205.491405,2026-07-27T10:20:05.491,15,325.781,4346.50
0,1785115205.491405,2026-07-27T10:20:05.491,14,329.766,4870.00
