scan_id,timestamp_unix,timestamp_iso,quality,angle_deg,distance_mm
0,1785114873.124186,2026-07-27T10:14:33.124,15,82.750,2588.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,84.125,2584.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,85.438,2581.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,86.766,2579.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,88.109,2578.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,89.406,2579.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,90.766,2584.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,93.312,3147.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,94.609,3189.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,95.969,3222.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,97.297,3226.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,98.609,3235.25
0,1785114873.124186,2026-07-27T10:14:33.124,8,130.328,4519.25
0,1785114873.124186,2026-07-27T10:14:33.124,14,142.078,6291.00
0,1785114873.124186,2026-07-27T10:14:33.124,8,143.406,6151.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,150.062,5707.75
0,1785114873.124186,2026-07-27T10:14:33.124,14,152.688,5906.25
0,1785114873.124186,2026-07-27T10:14:33.124,14,154.016,5808.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,190.344,708.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,191.703,709.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,193.188,698.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,194.438,689.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,195.750,684.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,197.094,684.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,198.375,682.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,199.750,683.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,201.062,684.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,202.453,687.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,203.688,681.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,204.984,680.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,206.344,693.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,207.766,696.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,212.781,767.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,214.172,763.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,215.469,770.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,216.781,782.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,219.312,820.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,220.625,820.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,221.938,826.50
0,1785114873.124186,2026-07-27T10:14:33.124,5,258.562,1223.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,259.859,1234.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,261.219,1237.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,262.547,1235.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,263.891,1232.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,265.156,1231.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,266.578,1231.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,267.844,1232.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,269.219,1232.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,270.484,1234.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,271.844,1240.00
0,1785114873.124186,2026-07-27T10:14:33.124,15,283.766,1205.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,285.094,1196.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,286.359,1212.50
0,1785114873.124186,2026-07-27T10:14:33.124,15,287.688,1235.25
0,1785114873.124186,2026-07-27T10:14:33.124,15,320.078,3767.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,322.750,3957.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,326.703,4446.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,341.812,710.75
0,1785114873.124186,2026-07-27T10:14:33.124,15,343.047,690.25
