scan_id,timestamp_unix,timestamp_iso,quality,angle_deg,distance_mm
0,1785118195.153189,2026-07-27T11:09:55.153,15,75.500,3081.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,76.844,3025.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,78.156,2989.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,79.531,2936.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,100.969,2514.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,102.312,2510.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,103.641,2503.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,106.781,1392.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,108.109,1392.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,109.453,1391.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,110.766,1393.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,112.062,1394.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,113.375,1392.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,114.766,1392.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,116.062,1394.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,117.375,1395.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,118.750,1398.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,150.156,3101.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,151.469,3162.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,152.781,3221.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,154.094,3284.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,164.438,1055.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,165.812,1038.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,167.156,1029.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,168.469,1029.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,169.938,1015.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,171.250,988.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,184.625,969.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,213.359,724.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,214.703,721.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,215.938,727.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,217.375,725.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,218.625,719.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,219.938,711.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,221.391,705.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,222.688,704.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,227.922,755.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,229.203,758.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,230.594,766.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,231.844,768.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,233.234,765.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,235.891,793.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,241.062,866.75
0,1785118195.153189,2026-07-27T11:09:55.153,11,283.594,6053.50
0,1785118195.153189,2026-07-27T11:09:55.153,14,284.922,6027.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,287.938,2424.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,289.281,2425.25
0,1785118195.153189,2026-07-27T11:09:55.153,15,290.641,2420.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,301.188,3058.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,302.547,3072.50
0,1785118195.153189,2026-07-27T11:09:55.153,15,303.875,3083.00
0,1785118195.153189,2026-07-27T11:09:55.153,15,305.219,3101.75
0,1785118195.153189,2026-07-27T11:09:55.153,15,306.547,3121.00
